SEXO,EDAD,PARENTESCO,PADRE,MADRE,CONSENTIMIENTO,RESULTADO,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C
1,45,1,2,2,1,1,2286,1,1,1,662.7826086956522
2,25,3,2,1,1,1,2287,3,1,3,696.0967741935483
1,46,1,2,2,1,1,2288,1,1,1,57.0156958792507
1,14,5,1,2,1,1,2289,5,1,5,448.348123419054
1,22,3,2,1,1,1,2290,2,1,2,308.4674323215751
1,34,4,2,2,1,1,2291,7,1,7,2320
2,16,3,1,3,1,1,2292,3,1,3,628.3542611601815
1,13,3,1,1,1,1,2293,3,1,3,782.1277376189519
1,49,1,3,3,1,1,2294,1,1,1,498.4754898062122
2,55,1,3,3,1,1,2295,1,1,1,112.8966216665407
2,41,2,2,2,1,1,2296,2,1,2,214.7040928186499
2,29,1,3,2,1,1,2297,1,1,1,524.5494824956905
2,31,1,2,2,1,1,2299,1,1,1,71.22981956315289
1,60,7,2,2,1,1,2300,2,1,2,331.3913043478261
2,21,3,2,1,1,1,2302,4,1,4,1185.725094901337
1,13,3,1,1,1,1,2303,5,1,5,763.8673078368022
1,57,3,2,1,1,1,2304,2,1,2,249.2377449031061
1,32,3,1,1,1,1,2305,3,1,3,646.1184356153691
1,47,1,2,3,1,1,2306,1,1,1,358.6909508685545
1,35,1,2,2,1,1,2307,1,1,1,98.76911667820514
1,43,3,1,1,1,1,2308,3,1,3,204.2937756420794
1,16,5,1,1,1,1,2309,5,1,5,412.4562618627702
2,26,1,2,2,1,1,2310,1,1,1,232.0322580645161
1,58,2,3,3,1,1,2311,2,1,2,402.4723898703218
1,52,1,2,2,1,1,2312,1,1,1,287.445766270119
1,14,1,2,2,1,1,2313,1,1,1,275.9065374886486
1,46,1,2,2,1,1,2314,1,1,1,662.7826086956522
2,14,3,1,1,1,1,2315,3,1,3,807.4550725394447
1,33,1,2,2,1,1,2316,1,1,1,284.9767585993183
1,55,1,2,2,1,1,2317,1,1,1,191.630510846746
2,18,3,1,2,1,1,2319,2,1,2,389.4878048780488
2,18,8,2,2,1,1,2321,8,1,8,908.8048780487806
2,32,1,2,3,1,1,2322,1,1,1,142.4596391263058
2,53,1,2,3,1,1,2323,1,1,1,451.5864866661627
1,23,10,2,2,1,1,2324,4,1,4,289.5537200746138
2,39,2,2,2,1,1,2325,2,1,2,409.266491898501
1,23,8,2,3,1,1,2326,5,1,5,633.821796146355
2,44,1,2,2,1,1,2328,1,1,1,723.1970341703338
2,55,3,2,1,1,1,2329,2,1,2,271.6718696391183
1,24,3,1,1,1,1,2330,2,1,2,774.1081787627315
2,65,2,3,3,1,1,2331,2,1,2,323.6360075506966
1,47,2,2,2,1,1,2332,2,1,2,276.3366543827285
2,36,1,2,2,1,1,2333,1,1,1,401.5555555555555
2,32,2,2,2,1,1,2334,2,1,2,111.9009206763291
2,40,3,2,1,1,1,2335,2,1,2,357.8401546977498
2,16,3,1,1,1,1,2337,4,1,4,569.5434462444772
2,19,5,2,1,1,1,2338,4,1,4,679.3069207625946
1,46,1,2,2,1,1,2339,1,1,1,268.3149265802144
1,42,1,3,3,1,1,2340,1,1,1,212.9583333333333
2,60,1,3,3,1,1,2341,1,1,1,228.3681236304925
1,38,3,3,1,1,1,2342,2,1,2,213.5920960128337
2,24,1,2,2,1,1,2344,1,1,1,135.2194578745234
1,20,3,1,1,1,1,2345,6,1,6,373.8999179655455
2,21,1,2,2,1,1,2346,1,1,1,1365.515015688032
2,55,1,3,1,1,1,2347,1,1,1,178.6444444444444
1,56,1,2,2,1,1,2348,1,1,1,209.8789636161848
2,48,2,2,2,1,1,2349,2,1,2,166.7557890825596
2,27,2,2,2,1,1,2350,2,1,2,464.0645161290322
1,56,1,3,3,1,1,2351,1,1,1,477.4259600853479
2,50,1,3,2,1,1,2352,1,1,1,86.65274358123827
1,35,1,2,2,1,1,2353,1,1,1,434.055592797916
2,53,2,1,3,1,1,2354,2,1,2,462.032590952272
2,35,1,2,2,1,1,2355,1,1,1,136.422163966167
2,21,3,1,1,1,1,2356,3,1,3,363.3280058707814
2,63,1,2,2,1,1,2357,1,1,1,177.0702245357367
2,40,3,2,1,1,1,2358,2,1,2,361.5985170851669
1,15,3,2,1,1,1,2359,3,1,3,782.1277376189519
2,25,10,2,3,1,1,2360,4,1,4,1141.482457459221
2,29,3,1,1,1,1,2361,3,1,3,251.1207729468599
2,29,3,1,1,1,1,2362,4,1,4,142.4596391263058
2,64,2,2,2,1,1,2363,2,1,2,535.9333333333332
1,32,2,2,2,1,1,2364,2,1,2,556.1837766744557
2,27,3,2,1,1,1,2365,2,1,2,464.0645161290322
2,24,8,2,2,1,1,2366,4,1,4,94.9132208645146
2,54,1,3,3,1,1,2367,1,1,1,225.7932433330813
2,26,2,2,2,1,1,2368,2,1,2,284.1309696851657
2,58,2,3,3,1,1,2369,2,1,2,166.7557890825596
2,49,1,2,2,1,1,2370,1,1,1,68.26354543732441
1,32,1,2,2,1,1,2372,1,1,1,456.2146571280504
1,40,3,1,2,1,1,2374,2,1,2,71.7687339273967
2,21,8,2,2,1,1,2375,3,1,3,468.5604602474558
2,30,3,1,1,1,1,2376,3,1,3,719.4504570628981
2,21,2,2,2,1,1,2377,2,1,2,259.6585365853659
1,27,1,2,2,1,1,2378,1,1,1,72.10094221024893
2,18,3,1,1,1,1,2380,3,1,3,572.6319470376395
1,22,3,1,1,1,1,2382,5,1,5,734.6764435608893
1,46,1,3,3,1,1,2383,1,1,1,52.93467033228978
2,65,1,3,3,1,1,2384,1,1,1,106.2776494744897
2,30,1,2,2,1,1,2385,1,1,1,464.0645161290322
2,49,1,2,2,1,1,2386,1,1,1,369.6260727618176
1,40,1,3,3,1,1,2387,1,1,1,297.3811156564255
2,32,2,2,2,1,1,2388,2,1,2,652.2756899766974
1,49,1,2,2,1,1,2389,1,1,1,1291.798522808934
2,57,1,3,3,1,1,2390,1,1,1,122.3046734720857
2,19,3,2,1,1,1,2391,3,1,3,263.6813363668495
2,65,2,3,3,1,1,2392,2,1,2,271.6718696391183
2,64,1,2,2,1,1,2393,1,1,1,354.1404490714734
2,31,3,1,1,1,1,2394,3,1,3,413.3866757163635
2,22,2,2,2,1,1,2395,2,1,2,161.4184047060759
2,19,10,2,2,1,1,2396,3,1,3,510.5734069487232
1,63,1,2,2,1,1,2397,1,1,1,52.93467033228978
2,33,2,2,2,1,1,2398,2,1,2,176.3743106108844
2,27,2,2,2,1,1,2399,2,1,2,46.33416212727996
1,15,3,2,1,1,1,2400,3,1,3,1775.25
2,53,3,3,1,1,1,2401,3,1,3,506.8503580384885
1,42,1,2,2,1,1,2402,1,1,1,427.1841920256673
1,64,1,2,2,1,1,2403,1,1,1,361.0526315789474
1,22,3,1,1,1,1,2404,3,1,3,299.1087067213674
2,56,2,3,3,1,1,2405,2,1,2,305.7706330109449
2,25,3,1,1,1,1,2406,3,1,3,175.3870869167491
2,51,1,3,3,1,1,2407,1,1,1,289.7512765130236
2,52,2,2,2,1,1,2408,2,1,2,611.6030200404346
2,48,1,3,2,1,1,2409,1,1,1,451.5864866661627
2,33,1,3,2,1,1,2410,1,1,1,142.4596391263058
2,25,3,1,3,1,1,2412,2,1,2,232.0322580645161
1,47,10,3,2,1,1,2413,2,1,2,321.8758063077793
2,35,2,2,2,1,1,2414,2,1,2,401.5555555555555
2,60,2,3,2,1,1,2415,2,1,2,369.6260727618176
2,23,3,2,1,1,1,2416,4,1,4,410.8832119791024
1,36,2,2,2,1,1,2417,2,1,2,233.037037037037
1,30,3,2,1,1,1,2418,2,1,2,136.7862738360565
2,64,1,3,2,1,1,2419,1,1,1,135.9859871056967
2,64,2,2,2,1,1,2420,2,1,2,434.6269147695355
1,31,1,2,2,1,1,2422,1,1,1,82.82535211267607
2,17,3,2,1,1,1,2423,3,1,3,126.8117501034341
1,48,1,2,2,1,1,2424,1,1,1,28.50784793962535
2,23,8,2,2,1,1,2425,3,1,3,189.8013169668937
2,61,2,2,2,1,1,2426,2,1,2,168.9501193461628
2,63,3,3,1,1,1,2427,2,1,2,86.64296214763407
1,63,1,3,3,1,1,2428,1,1,1,477.4259600853479
1,30,1,3,2,1,1,2429,1,1,1,834.2756650116836
1,43,2,2,2,1,1,2430,2,1,2,532.8197855245857
1,61,1,3,2,1,1,2431,1,1,1,428.5299456381169
2,25,2,2,2,1,1,2432,2,1,2,464.0645161290322
1,31,3,1,1,1,1,2433,3,1,3,394.2585605542931
2,19,3,2,1,1,1,2434,2,1,2,84.31851858669343
1,44,1,2,2,1,1,2435,1,1,1,1290.517296866418
2,30,3,1,1,1,1,2436,4,1,4,954.2819344773792
2,34,1,2,2,1,1,2437,1,1,1,137.7796126196765
2,26,1,2,2,1,1,2438,1,1,1,262.2747412478453
2,43,2,2,2,1,1,2439,2,1,2,874.8702521513052
2,31,2,2,2,1,1,2440,2,1,2,359.725228531449
1,56,1,3,3,1,1,2441,1,1,1,714.7081773850753
2,25,3,1,1,1,1,2442,3,1,3,776.0963855421685
2,37,2,2,3,1,1,2443,2,1,2,35.66155609433547
1,33,3,2,1,1,1,2444,2,1,2,930.1954788988671
2,27,2,2,2,1,1,2445,2,1,2,595.2690838748077
1,33,1,2,2,1,1,2446,1,1,1,304.1431047520337
2,23,2,2,2,1,1,2447,2,1,2,205.4416059895512
2,37,1,2,2,1,1,2448,1,1,1,116.1859083325178
2,57,1,2,2,1,1,2449,1,1,1,289.7512765130236
2,63,2,3,2,1,1,2450,2,1,2,361.0305202026443
1,51,1,2,2,1,1,2451,1,1,1,328.4747943366809
1,56,1,3,3,1,1,2452,1,1,1,52.93467033228978
1,50,1,2,2,1,1,2453,1,1,1,571.3732608508226
1,42,1,2,3,1,1,2455,1,1,1,385.9106265527864
1,17,3,1,1,1,1,2456,3,1,3,387.502850627138
2,48,5,2,2,1,1,2457,2,1,2,407.735346693623
1,28,4,3,2,1,1,2458,2,1,2,813.9210440365088
2,22,1,2,2,1,1,2459,1,1,1,135.2194578745234
2,34,2,1,3,1,1,2461,2,1,2,142.4596391263058
2,57,2,2,2,1,1,2462,2,1,2,345.5797895716967
2,51,1,3,1,1,1,2463,1,1,1,225.7932433330813
1,34,1,2,2,1,1,2464,1,1,1,55.21690140845071
2,24,8,2,2,1,1,2465,4,1,4,301.4058781402725
1,37,4,2,2,1,1,2466,3,1,3,74.07683750865384
1,33,3,1,1,1,1,2467,3,1,3,456.2146571280504
2,26,1,2,2,1,1,2468,1,1,1,55.95046033816453
2,21,3,1,1,1,1,2469,4,1,4,1087.310494775557
2,43,3,2,1,1,1,2470,2,1,2,130.3062823465191
2,65,1,3,3,1,1,2471,1,1,1,49.34319439887021
2,25,3,2,1,1,1,2472,2,1,2,299.8845505437172
1,41,1,2,2,1,1,2474,1,1,1,471.8792146317459
1,48,1,3,2,1,1,2476,1,1,1,1429.416354770151
1,21,1,2,2,1,1,2477,1,1,1,145.9690684146287
2,63,1,2,2,1,1,2478,1,1,1,677.3797299992441
1,28,1,2,2,1,1,2479,1,1,1,304.1431047520337
2,62,1,3,3,1,1,2480,1,1,1,418.8593939240166
2,62,2,3,3,1,1,2481,2,1,2,180.5152601013222
2,34,1,2,2,1,1,2482,1,1,1,71.22981956315289
1,46,2,2,2,1,1,2483,2,1,2,105.8693406645796
2,57,1,3,3,1,1,2484,1,1,1,43.32637179061913
2,24,1,2,2,1,1,2485,1,1,1,98.23598991238514
2,59,3,3,1,1,1,2486,2,1,2,296.1348840515632
1,24,3,3,1,1,1,2487,2,1,2,289.5537200746138
1,38,1,2,2,1,1,2488,1,1,1,907.6165604335246
2,28,3,1,1,1,1,2489,3,1,3,490.5344025428849
2,54,1,2,2,1,1,2490,1,1,1,434.6269147695355
1,52,1,3,2,1,1,2491,1,1,1,571.3732608508226
2,12,5,2,1,1,1,2492,4,1,4,1331.113947072859
2,61,1,3,3,1,1,2493,1,1,1,182.0775630470951
1,55,1,3,3,1,1,2494,1,1,1,247.6753168432749
2,34,1,3,2,1,1,2496,1,1,1,258.3133455867987
1,57,3,2,1,1,1,2499,2,1,2,419.7579272323697
2,25,2,2,3,1,1,2500,2,1,2,48.71863525465253
1,34,1,2,2,1,1,2502,1,1,1,55.21690140845071
1,64,1,3,3,1,1,2503,1,1,1,268.8654904875757
2,62,2,3,3,1,1,2504,2,1,2,180.5152601013222
2,64,2,3,3,1,1,2505,2,1,2,78.97542629432844
2,12,3,1,1,1,1,2506,3,1,3,998.3354603046439
1,58,1,3,3,1,1,2507,1,1,1,353.7420862087333
2,60,1,3,3,1,1,2508,1,1,1,255.9696296202324
2,24,2,2,2,1,1,2509,2,1,2,203.8271063299581
1,20,3,1,1,1,1,2510,3,1,3,602.6867545511614
2,44,2,2,2,1,1,2511,2,1,2,1776.493197807614
2,19,3,2,1,1,1,2512,2,1,2,257.4471265837286
2,60,3,1,3,1,1,2513,2,1,2,78.97542629432844
1,30,1,2,2,1,1,2514,1,1,1,613.840191917328
1,20,3,2,1,1,1,2515,3,1,3,121.7155738411698
2,33,1,2,2,1,1,2516,1,1,1,524.5494824956905
2,45,3,3,1,1,1,2517,4,1,4,415.5519226041494
1,14,3,1,1,1,1,2518,5,1,5,576.1536128218495
2,12,5,2,2,1,1,2519,4,1,4,326.9830486394247
1,18,3,1,1,1,1,2520,3,1,3,632.7955712226643
2,24,2,2,2,1,1,2521,2,1,2,160.749801674812
1,35,4,2,2,1,1,2522,2,1,2,815.5937043017831
1,16,3,2,1,1,1,2523,2,1,2,199.2156013001083
2,62,1,3,3,1,1,2524,1,1,1,43.32637179061913
1,33,2,2,2,1,1,2525,2,1,2,1166.585175552666
2,47,1,3,1,1,1,2526,1,1,1,785.3613636075311
1,15,3,1,1,1,1,2527,3,1,3,1221.080212194287
2,39,2,2,2,1,1,2529,2,1,2,234.5513082237343
1,26,1,2,2,1,1,2530,1,1,1,180.5296225517377
1,44,1,2,2,1,1,2531,1,1,1,247.4527434649136
2,16,3,2,1,1,1,2532,4,1,4,4470.861618798956
2,57,1,2,2,1,1,2533,1,1,1,111.8793637780402
2,42,1,3,3,1,1,2535,1,1,1,35.66155609433547
1,24,10,2,2,1,1,2536,3,1,3,452.015065913371
2,42,3,1,1,1,1,2537,4,1,4,35.00604315629064
2,43,1,2,2,1,1,2539,1,1,1,281.2416851441242
2,59,3,1,1,1,1,2540,3,1,3,422.1368286890481
1,63,1,3,3,1,1,2541,1,1,1,105.8693406645796
2,52,1,3,2,1,1,2542,1,1,1,449.4692295734021
2,48,8,2,2,1,1,2543,5,1,5,1036.154034054936
2,56,1,3,3,1,1,2545,1,1,1,289.7512765130236
2,54,2,2,2,1,1,2546,2,1,2,204.837258427982
1,42,2,2,2,1,1,2547,2,1,2,267.2972522897585
2,25,1,2,2,1,1,2548,1,1,1,129.580555094593
1,14,3,2,1,1,1,2551,2,1,2,1056.56206144904
1,16,3,2,1,1,1,2552,3,1,3,1403.998778998779
2,62,2,3,3,1,1,2553,2,1,2,844.2736573780961
2,37,2,2,2,1,1,2554,2,1,2,281.2416851441242
1,50,1,2,2,1,1,2555,1,1,1,1086.713039359983
2,30,8,3,1,1,1,2556,3,1,3,440.3517305893358
1,34,1,2,2,1,1,2558,1,1,1,358.9511456766086
2,59,7,3,3,1,1,2559,2,1,2,573.1977908869308
2,36,2,2,3,1,1,2560,2,1,2,449.2041437290339
1,44,1,3,2,1,1,2561,1,1,1,247.4527434649136
1,45,1,2,2,1,1,2562,1,1,1,1061.2262586262
2,37,1,3,2,1,1,2563,1,1,1,706.6363348765177
1,24,1,3,3,1,1,2565,1,1,1,212.2782428898201
2,50,1,3,3,1,1,2566,1,1,1,1028.011097493284
2,36,7,2,2,1,1,2567,2,1,2,514.3244006739441
2,52,2,2,2,1,1,2568,2,1,2,273.8473244254766
2,57,1,3,3,1,1,2569,1,1,1,573.1977908869308
2,26,3,1,1,1,1,2570,3,1,3,426.7896796255905
2,19,3,2,1,1,1,2571,2,1,2,592.8625474506687
2,27,3,2,1,1,1,2572,2,1,2,563.7091032495866
2,51,3,3,1,1,1,2573,2,1,2,414.4616136219744
1,61,1,3,3,1,1,2574,1,1,1,291.4296228561233
1,55,1,2,2,1,1,2575,1,1,1,338.8905487123652
2,36,2,3,2,1,1,2576,2,1,2,445.7248796575686
2,29,3,1,1,1,1,2577,3,1,3,427.3789173789173
1,24,5,2,2,1,1,2578,2,1,2,157.2713801862828
1,35,1,2,2,1,1,2579,1,1,1,278.4554240426958
2,60,2,3,2,1,1,2580,2,1,2,422.1368286890481
1,57,3,2,1,1,1,2581,2,1,2,215.299753801489
1,29,3,3,1,1,1,2582,2,1,2,690.9846796816623
1,17,3,1,1,1,1,2583,3,1,3,506.3242937983333
1,37,1,2,3,1,1,2584,1,1,1,794.1644903793341
1,65,1,3,3,1,1,2585,1,1,1,466.5030360482693
2,60,1,2,2,1,1,2587,1,1,1,273.8473244254766
2,56,1,2,2,1,1,2588,1,1,1,573.1977908869308
2,22,3,1,2,1,1,2589,2,1,2,502.3431302337876
2,35,2,2,2,1,1,2590,2,1,2,342.8829337826294
1,21,1,2,2,1,1,2591,1,1,1,60.85778692058488
1,17,3,2,1,1,1,2592,2,1,2,230.4614451287398
1,65,1,3,3,1,1,2593,1,1,1,114.4902089791913
2,36,2,2,2,1,1,2594,2,1,2,281.2416851441242
2,61,2,2,2,1,1,2595,2,1,2,111.8793637780402
1,65,1,3,3,1,1,2597,1,1,1,629.6368908485546
2,46,1,2,2,1,1,2598,1,1,1,286.5988954434654
1,45,8,2,2,1,1,2600,3,1,3,164.2373971683405
1,39,1,2,2,1,1,2602,1,1,1,170.0980060463444
1,61,2,3,2,1,1,2603,2,1,2,2028.531006805302
1,32,1,2,2,1,1,2604,1,1,1,245.7715702156632
2,29,2,2,2,1,1,2605,2,1,2,652.2756899766974
2,27,3,1,2,1,1,2606,3,1,3,483.250384826111
1,44,3,1,1,1,1,2607,3,1,3,177.5681970536929
1,15,3,2,1,1,1,2608,2,1,2,463.8473105100139
2,57,2,3,1,1,1,2609,2,1,2,305.7706330109449
2,37,2,2,2,1,1,2610,2,1,2,23.33736210419376
2,60,2,3,2,1,1,2611,2,1,2,1266.410486067144
1,41,1,3,2,1,1,2612,1,1,1,441.0273777270783
2,63,2,3,2,1,1,2614,2,1,2,205.0741106520206
1,42,1,1,3,1,1,2615,1,1,1,851.2240651753308
2,17,3,2,1,1,1,2616,3,1,3,1466.993267340512
1,12,3,2,1,1,1,2617,2,1,2,247.070689216324
2,62,1,3,3,1,1,2618,1,1,1,322.2593167388895
2,27,3,1,1,1,1,2619,3,1,3,389.2394761459307
1,25,1,2,2,1,1,2621,1,1,1,308.5697719366061
1,63,1,3,3,1,1,2622,1,1,1,116.6257590120673
2,33,3,3,1,1,1,2623,2,1,2,843.5230691024311
2,30,2,3,2,1,1,2625,2,1,2,46.33416212727996
1,14,3,1,1,1,1,2626,3,1,3,320.1703009146902
1,40,2,2,2,1,1,2627,2,1,2,640.776288038501
2,40,3,2,2,1,1,2628,2,1,2,205.3890197352392
2,15,5,2,1,1,1,2630,4,1,4,1020.789069904234
2,59,2,3,3,1,1,2631,2,1,2,319.8256747756882
2,38,1,2,2,1,1,2632,1,1,1,89.10703598414004
1,46,1,3,3,1,1,2633,1,1,1,537.7309809751514
2,61,1,3,3,1,1,2634,1,1,1,144.8756382565118
2,20,3,2,1,1,1,2635,3,1,3,376.3756969234685
1,33,3,1,1,1,1,2637,3,1,3,679.8899215013986
2,54,2,2,2,1,1,2639,2,1,2,157.9508525886569
1,13,5,2,2,1,1,2640,3,1,3,183.4814075368106
2,32,3,1,1,1,1,2641,4,1,4,481.2992046370596
2,39,1,2,2,1,1,2642,1,1,1,267.3211079524202
2,57,2,3,3,1,1,2643,2,1,2,362.5417313312506
1,63,1,3,2,1,1,2645,1,1,1,228.6697111677837
2,38,3,1,1,1,1,2646,3,1,3,187.4944567627495
2,40,1,2,2,1,1,2647,1,1,1,124.2583836831003
1,39,1,2,2,1,1,2648,1,1,1,654.951738276245
2,22,1,2,2,1,1,2649,1,1,1,28.10617286223114
2,49,6,2,2,1,1,2650,5,1,5,373.9967303437344
2,35,2,2,2,1,1,2651,2,1,2,199.5291144905982
2,19,3,2,1,1,1,2652,5,1,5,691.801488833747
1,26,7,2,2,1,1,2653,3,1,3,587.3803960139718
2,13,3,2,1,1,1,2654,2,1,2,615.8672892317509
1,42,3,1,1,1,1,2655,4,1,4,1805.66333344794
2,49,2,2,2,1,1,2656,2,1,2,186.97635620566
2,20,10,2,2,1,1,2657,3,1,3,599.5773784029109
2,34,1,2,2,1,1,2658,1,1,1,240.6496023185298
2,65,2,3,3,1,1,2659,2,1,2,186.97635620566
1,34,3,1,1,1,1,2660,3,1,3,322.575185908058
2,50,1,3,1,1,1,2661,1,1,1,157.9508525886569
2,37,2,2,2,1,1,2662,2,1,2,499.9258583721744
1,56,1,3,3,1,1,2663,1,1,1,152.4464741118558
1,28,4,2,2,1,1,2664,4,1,4,1088.650717703349
2,17,3,1,1,1,1,2665,3,1,3,169.0823334712454
2,65,1,2,2,1,1,2667,1,1,1,86.30293534685242
1,33,3,1,1,1,1,2668,3,1,3,159.8528890464374
1,17,3,2,1,1,1,2670,3,1,3,338.994156189127
2,15,3,2,1,1,1,2671,3,1,3,1267.714285714286
2,34,2,2,3,1,1,2672,2,1,2,230.6604303086997
2,37,1,2,2,1,1,2673,1,1,1,77.59465563523263
2,48,2,3,3,1,1,2674,2,1,2,280.46453430849
2,48,2,2,2,1,1,2675,2,1,2,166.7557890825596
2,29,2,2,2,1,1,2676,2,1,2,684.8894744755323
1,29,4,2,3,1,1,2677,3,1,3,216.3286113868086
2,55,1,2,2,1,1,2678,1,1,1,196.9767736992581
2,62,2,3,2,1,1,2679,2,1,2,258.9088060405573
1,33,1,2,2,1,1,2680,1,1,1,304.1431047520337
2,17,3,1,1,1,1,2681,3,1,3,607.1265841034864
1,16,3,2,1,1,1,2683,4,1,4,1219.407321164722
2,56,2,2,2,1,1,2684,2,1,2,1055.34207172262
1,29,5,2,3,1,1,2685,4,1,4,511.840503467898
2,62,1,2,2,1,1,2686,1,1,1,430.05408060694
2,13,3,1,1,1,1,2687,3,1,3,845.1428571428571
1,53,3,2,1,1,1,2688,2,1,2,116.6257590120673
2,62,1,3,3,1,1,2689,1,1,1,181.2708656656253
1,52,1,2,2,1,1,2690,1,1,1,645.899261404467
1,28,5,2,1,1,1,2691,3,1,3,816.4880382775118
2,46,2,2,2,1,1,2692,2,1,2,122.9089301901853
1,62,1,3,2,1,1,2693,1,1,1,286.9527606948436
2,46,2,2,2,1,1,2694,2,1,2,369.6260727618176
1,57,1,3,1,1,1,2696,1,1,1,164.2373971683405
2,19,5,2,1,1,1,2697,3,1,3,215.2245396081012
1,15,3,1,1,1,1,2698,4,1,4,494.7704645440149
2,60,2,3,3,1,1,2699,2,1,2,1055.34207172262
2,22,4,3,2,1,1,2700,3,1,3,222.3647642679901
1,60,2,3,3,1,1,2702,2,1,2,402.3447578847241
1,25,3,1,1,1,1,2704,3,1,3,679.8899215013986
2,12,3,1,1,1,1,2705,5,1,5,758.908230129358
1,23,1,2,2,1,1,2706,1,1,1,96.51790669153792
2,13,3,1,1,1,1,2707,3,1,3,461.9004669238132
2,42,1,2,2,1,1,2708,1,1,1,468.5015030193397
1,16,5,1,1,1,1,2709,5,1,5,3670.162950296667
2,38,3,2,1,1,1,2710,2,1,2,124.2583836831003
2,64,2,3,3,1,1,2711,2,1,2,124.6655767812448
2,50,1,3,3,1,1,2712,1,1,1,93.48817810283002
2,22,3,1,1,1,1,2713,3,1,3,597.412819363514
1,24,10,2,2,1,1,2714,3,1,3,692.4253937477445
1,25,1,2,2,1,1,2717,1,1,1,391.5869306759812
1,13,3,1,2,1,1,2718,4,1,4,604.935850732063
2,27,1,2,2,1,1,2719,1,1,1,120.3248011592649
2,50,4,3,3,1,1,2720,3,1,3,615.2223319560617
1,48,1,3,2,1,1,2721,1,1,1,191.301840463229
1,61,1,2,2,1,1,2722,1,1,1,119.0674713362898
1,24,1,2,2,1,1,2723,1,1,1,280.8833631206776
2,59,1,3,3,1,1,2724,1,1,1,215.02704030347
1,51,1,2,2,1,1,2725,1,1,1,523.0651810571942
2,59,2,3,3,1,1,2726,2,1,2,426.4458293203865
1,22,1,2,2,1,1,2727,1,1,1,72.98453420731437
2,15,3,2,1,1,1,2728,3,1,3,538.5943493292632
2,40,3,1,1,1,1,2729,3,1,3,124.9814645930436
1,27,3,1,1,1,1,2730,3,1,3,456.2146571280504
2,47,1,2,3,1,1,2731,1,1,1,258.032448364164
2,22,3,1,1,1,1,2732,3,1,3,823.7200717996641
1,42,1,3,2,1,1,2733,1,1,1,232.7600789399493
1,22,1,2,2,1,1,2734,1,1,1,160.4237633935785
1,29,1,3,2,1,1,2735,1,1,1,337.8147322888127
2,39,3,2,1,1,1,2736,2,1,2,274.959222104696
1,59,1,2,2,1,1,2737,1,1,1,157.9605263157895
2,30,3,2,1,1,1,2738,2,1,2,464.1099473285933
1,39,1,2,2,1,1,2739,1,1,1,220.5136888635391
1,22,8,2,2,1,1,2740,2,1,2,543.5574591052168
1,36,1,2,2,1,1,2741,1,1,1,234.951305614117
2,55,1,2,2,1,1,2742,1,1,1,215.02704030347
1,19,3,3,1,1,1,2743,2,1,2,561.7667262413552
2,65,1,3,3,1,1,2744,1,1,1,203.8676733468115
1,38,3,1,3,1,1,2746,2,1,2,340.4896260701323
2,62,1,2,2,1,1,2747,1,1,1,406.5886800379994
1,22,1,3,2,1,1,2748,1,1,1,217.0786516853933
2,19,10,2,2,1,1,2750,2,1,2,199.3115541065878
2,30,3,2,1,1,1,2751,2,1,2,88.71572761960824
2,48,2,2,2,1,1,2752,2,1,2,335.4421828734132
2,32,10,2,2,1,1,2753,2,1,2,169.7710843373494
2,37,1,2,2,1,1,2754,1,1,1,206.3197822633284
1,56,1,3,2,1,1,2755,1,1,1,393.6911153316983
1,22,5,2,1,1,1,2757,6,1,6,1102.73835125448
2,46,1,3,1,1,1,2758,1,1,1,258.032448364164
2,54,2,3,2,1,1,2759,2,1,2,223.6281219156088
1,24,3,1,1,1,1,2761,3,1,3,473.9760583444088
1,24,3,2,1,1,1,2762,2,1,2,407.0224719101124
2,36,2,3,2,1,1,2763,2,1,2,206.3197822633284
1,64,1,3,3,1,1,2764,1,1,1,314.9528922653587
1,23,5,2,2,1,1,2765,2,1,2,271.3483146067416
1,50,1,2,2,1,1,2766,1,1,1,157.9605263157895
1,31,1,2,2,1,1,2768,1,1,1,372.7227979274612
2,33,3,1,3,1,1,2769,2,1,2,248.9852681654263
1,56,1,2,2,1,1,2770,1,1,1,315.921052631579
1,39,1,2,2,1,1,2771,1,1,1,116.3800394699746
1,38,1,3,3,1,1,2772,1,1,1,372.4161263039188
2,30,1,2,2,1,1,2773,1,1,1,509.3132530120481
1,24,1,2,2,1,1,2774,1,1,1,275.6845878136201
1,28,3,1,1,1,1,2775,3,1,3,605.7530948003105
2,46,3,1,1,1,1,2776,3,1,3,451.8480853020364
2,47,1,3,2,1,1,2777,1,1,1,150.6160284340121
1,36,1,2,2,1,1,2779,1,1,1,397.6919091400398
1,65,6,2,2,1,1,2780,6,1,6,606.913599223539
1,49,1,2,2,1,1,2781,1,1,1,606.913599223539
1,64,1,2,3,1,1,2782,1,1,1,349.877277036202
1,52,3,2,1,1,1,2783,2,1,2,233.2515180241346
1,56,1,2,2,1,1,2785,1,1,1,233.2515180241346
1,37,1,2,2,1,1,2786,1,1,1,265.1279394266932
2,27,2,2,2,1,1,2787,2,1,2,333.8042161336213
1,43,3,2,1,1,1,2788,5,1,5,530.2558788533863
1,17,3,2,1,1,1,2790,2,1,2,351.1537749855528
2,60,2,3,3,1,1,2791,2,1,2,287.3732187875581
