Q_01_A,Q_01_B,Q_01_C,Q_01_D,Q_02,Q_03,Q_04,Q_05_A,Q_05_B,Q_05_C,Q_05_D,Q_05_E,Q_05_F,Q_05_G,Q_05_H,Q_05_I,Q_05_J,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,Q_01_E
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,30311,3,1,3,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,30314,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30315,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30317,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,3,30319,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30321,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30323,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30324,2,1,2,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,30327,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30328,8,1,8,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30331,2,1,2,
,,,2,2,,,1,1,1,1,9,1,1,1,1,1,30332,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30335,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30337,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30338,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30342,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,2,1,2,30343,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30344,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,30346,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,30348,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30349,1,1,1,
,,,2,2,,,1,1,1,3,3,1,1,1,1,1,30352,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30353,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,30354,1,1,1,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,30355,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30356,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,30357,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30360,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30362,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30366,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30370,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30371,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30373,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30374,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30376,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30378,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30381,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30382,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30385,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30387,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30389,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,2,1,30392,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30395,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30396,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30397,3,1,3,
,,,2,2,,,1,1,1,1,9,1,1,1,1,1,30399,3,1,3,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,30402,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30403,1,1,1,
,,,2,2,,,1,2,1,3,3,1,1,1,1,1,30404,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30405,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30412,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30413,4,1,4,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,30414,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30415,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30416,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30417,2,1,2,
,,,2,2,,,4,1,1,1,1,1,1,3,1,4,30419,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30420,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30422,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30423,1,1,1,
,,,2,2,,,1,1,1,1,3,1,1,1,1,1,30424,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30425,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30428,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30434,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30435,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30436,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30438,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,3,30439,1,1,1,
,,,2,2,,,1,1,1,9,9,1,1,1,1,1,30445,1,1,1,
,,,2,1,3,4,2,1,1,1,1,1,1,1,1,1,30448,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30449,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,2,30451,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30453,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30455,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30457,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30458,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30460,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30462,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30464,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30466,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30469,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30472,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,30473,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30474,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30476,2,1,2,
,,,2,9,,,3,1,1,1,1,1,1,1,1,1,30478,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30479,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30482,1,1,1,
,,,2,2,,,1,1,1,9,9,1,1,3,1,1,30483,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30486,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30487,4,1,4,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,30491,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30492,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30501,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30502,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,4,1,1,30506,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30507,3,1,3,
,,,2,9,,,1,1,1,2,4,1,1,1,1,1,30509,1,1,1,
,,,2,2,,,1,1,1,1,9,1,1,1,1,1,30510,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30511,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30512,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30513,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30516,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30517,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30519,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30520,1,1,1,
,,,2,2,,,1,1,1,9,1,1,1,2,1,1,30522,1,1,1,
,,,2,2,,,1,1,1,1,3,1,1,1,1,1,30525,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30526,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30528,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30532,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30533,2,1,2,
,,,2,2,,,1,1,1,1,1,1,2,1,1,1,30534,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,2,1,1,30535,2,1,2,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,30539,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30541,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30542,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30543,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30544,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30548,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,30550,2,1,2,
,,,2,2,,,1,1,1,1,4,1,4,4,1,4,30551,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30553,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30554,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,3,30555,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,3,30556,4,1,4,
,,,2,2,,,2,1,1,3,1,1,1,1,1,1,30557,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,30558,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30560,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30562,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30566,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30567,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30568,1,1,1,
,1,,,2,,,1,1,1,2,1,1,1,1,1,1,30569,1,1,1,
,,,2,2,,,1,2,1,1,1,4,1,1,1,1,30571,1,1,1,
,,,2,2,,,1,1,1,9,9,1,1,2,1,2,30573,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,2,2,1,30574,1,1,1,
,,,2,2,,,3,1,1,1,1,4,1,1,1,1,30576,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30580,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,3,1,1,30582,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,30584,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30585,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30586,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30591,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30593,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30595,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30600,2,1,2,
,,,2,2,,,1,1,1,4,4,1,1,4,1,1,30602,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30603,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,1,1,2,30607,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30609,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30611,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30614,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30615,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30616,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30619,2,1,2,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,30622,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30623,1,1,1,
,,,2,2,,,1,1,1,1,3,1,1,1,1,2,30624,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30625,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30630,2,1,2,
,,,2,2,,,1,1,2,1,2,1,1,1,1,1,30631,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30632,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30636,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,30638,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30639,1,1,1,
,,,2,2,,,1,2,2,2,2,1,1,2,1,2,30641,3,1,3,
,,,2,2,,,3,1,1,4,1,1,1,1,1,1,30644,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,2,1,30645,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30647,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30648,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,2,1,2,30649,2,1,2,
,,,2,2,,,2,1,1,1,2,1,1,1,1,1,30650,3,1,3,
,,,2,2,,,1,1,1,1,3,1,1,1,1,1,30651,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30652,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30653,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30657,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30659,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,3,2,2,30661,2,1,2,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,30662,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30663,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30666,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30667,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30668,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30671,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30672,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30675,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30676,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30680,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30683,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30685,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30686,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,30687,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30688,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30694,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30698,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30701,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30702,1,1,1,
,,,2,2,,,1,2,1,2,1,1,1,1,1,1,30705,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30706,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30709,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30710,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,30711,3,1,3,
,,,2,2,,,3,1,1,1,2,1,1,1,1,1,30713,2,1,2,
1,,,,1,4,,1,1,1,1,1,1,1,1,1,1,30715,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30717,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30718,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30719,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30724,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30726,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30728,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30731,2,1,2,
,,,2,2,,,1,1,1,1,9,1,1,1,1,1,30733,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30736,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30737,6,1,6,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30740,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30742,2,1,2,
,,,2,9,,,2,2,1,2,4,1,1,1,1,1,30746,1,1,1,
,,,2,2,,,2,1,1,1,2,1,1,1,1,1,30749,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,3,1,1,30750,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30751,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30752,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30755,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30756,1,1,1,
,,1,,2,,,3,1,1,9,9,1,1,3,1,9,30757,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30758,2,1,2,
,,,2,2,,,2,1,1,1,1,2,2,1,1,1,30759,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30760,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30761,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30763,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30767,1,1,1,
,,,2,2,,,2,2,2,3,3,1,1,2,1,3,30771,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30774,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30775,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30778,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30779,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30782,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30784,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,30787,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,30789,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30790,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30794,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,30796,5,1,5,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,30802,1,1,1,
,,,2,2,,,2,2,1,1,1,1,2,1,2,2,30803,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30804,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30808,2,1,2,
,,,2,2,,,2,2,1,1,1,2,4,1,4,1,30809,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30811,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30817,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30820,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30822,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30825,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30826,2,1,2,
,,,2,2,,,1,2,2,3,3,1,1,3,1,3,30829,1,1,1,
,,,2,2,,,2,1,2,2,1,1,1,1,1,1,30833,1,1,1,
,,,2,2,,,2,2,2,2,2,2,1,2,2,2,30834,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30835,2,1,2,
,,,2,1,2,1,2,1,1,2,1,1,1,1,1,1,30837,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30844,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30846,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30848,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,30854,1,1,1,
,,,2,2,,,2,1,2,1,1,1,1,1,1,1,30855,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30857,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,30859,3,1,3,
,,,2,2,,,3,1,1,1,1,1,1,2,1,1,30860,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,30861,2,1,2,
,,,2,2,,,3,1,1,4,3,1,3,3,1,4,30863,1,1,1,
,1,,,2,,,1,1,2,4,3,2,1,1,1,1,30864,1,1,1,
,,,2,2,,,1,3,1,1,1,1,1,1,1,1,30866,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30871,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,30872,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30873,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30874,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30875,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30877,2,1,2,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,30878,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30880,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30882,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30884,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30887,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30894,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30895,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30897,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30898,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30900,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30903,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30905,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30908,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,30909,1,1,1,
,,,2,2,,,1,1,1,9,1,1,1,9,1,9,30911,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,30915,2,1,2,
,,,2,2,,,1,1,1,4,4,1,1,2,1,2,30921,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30922,1,1,1,
,,,2,2,,,1,1,1,1,1,1,2,1,1,1,30923,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,30924,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,3,30926,3,1,3,
,,1,,1,1,2,3,1,1,1,3,1,3,3,2,3,30927,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30928,1,1,1,
,,,2,2,,,3,1,1,1,1,4,1,4,1,4,30929,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30933,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30934,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,30935,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30936,2,1,2,
,,,2,2,,,1,3,2,4,4,1,1,3,1,3,30937,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30938,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30939,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30942,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30943,1,1,1,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,30946,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30947,9,1,9,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30948,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,30950,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30951,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30954,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30956,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30957,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30958,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,3,1,1,30961,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,2,1,4,30962,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30963,1,1,1,
,,,2,2,,,4,4,1,1,4,1,1,4,4,4,30965,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30969,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30970,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30973,1,1,1,
,,,2,2,,,3,2,1,1,1,1,2,1,1,1,30974,3,1,3,
,,,2,2,,,4,1,1,1,3,1,1,1,1,2,30977,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,30978,2,1,2,
,,,2,2,,,1,1,1,3,1,1,1,2,1,1,30980,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30981,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30982,8,1,8,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30983,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30984,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30987,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,30989,4,1,4,
,,,2,2,,,1,2,1,1,2,1,1,1,1,3,30992,1,1,1,
,,,2,2,,,1,3,1,3,3,1,1,2,1,9,30993,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,30997,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,30999,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,31000,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,31006,3,1,3,
1,,,,1,4,,2,1,1,1,1,1,1,1,1,1,31007,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,31012,2,1,2,
,,,2,2,,,1,2,1,3,4,1,1,2,1,4,31015,1,1,1,
,,,2,2,,,2,2,2,4,4,1,1,3,1,3,31022,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,31023,3,1,3,
,1,,,2,,,2,1,1,1,1,1,1,1,1,1,31025,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,31027,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,31028,3,1,3,
,1,,,2,,,1,1,1,1,1,2,1,1,2,1,31030,4,1,4,
,,,2,2,,,1,1,1,2,3,1,1,2,1,2,31034,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,31035,1,1,1,
,,,2,2,,,1,1,1,1,1,1,4,1,1,4,31037,1,1,1,
