D2_01,D2_03,D2_04,D2_05,D2_05_A,D2_06,D2_07,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
9,6,0,5,511,1,1,27274,2,1,2
9,5,1,5,511,1,2,27275,1,1,1
9,6,0,4,409,1,2,27276,2,1,2
9,6,0,4,407,,,27277,4,1,4
5,6,1,7,703,1,1,27279,2,1,2
5,3,2,7,705,1,2,27280,1,1,1
9,2,3,5,513,1,2,27281,2,1,2
9,3,2,7,705,1,1,27282,1,1,1
9,3,3,5,511,1,2,27283,2,1,2
9,6,0,5,511,1,2,27284,5,1,5
1,6,0,6,601,1,1,27285,1,1,1
9,6,0,5,511,1,1,27287,3,1,3
1,2,0,4,400,1,1,27288,1,1,1
9,6,0,7,705,1,2,27289,1,1,1
9,2,1,5,510,1,2,27290,2,1,2
9,3,2,8,801,1,1,27291,1,1,1
9,5,2,5,511,1,1,27292,1,1,1
9,2,1,7,705,1,2,27293,2,1,2
9,5,4,3,304,1,2,27295,1,1,1
1,2,0,6,601,1,2,27297,4,1,4
9,2,2,3,305,1,1,27298,2,1,2
9,6,0,5,510,,,27299,5,1,5
1,3,5,3,305,1,1,27300,1,1,1
9,3,4,5,511,1,1,27301,2,1,2
9,6,3,3,305,1,2,27302,1,1,1
9,2,2,6,602,1,1,27303,1,1,1
9,3,1,8,802,1,1,27304,2,1,2
9,1,1,4,407,1,2,27305,2,1,2
5,2,2,5,513,1,2,27306,3,1,3
1,2,5,4,400,1,1,27307,1,1,1
1,6,0,5,512,1,1,27308,3,1,3
9,6,0,7,705,1,2,27309,3,1,3
9,2,6,1,100,1,2,27310,2,1,2
9,3,0,7,706,1,2,27311,2,1,2
9,2,4,3,301,1,2,27312,2,1,2
9,3,2,6,602,1,1,27313,1,1,1
5,6,1,3,305,1,2,27314,2,1,2
9,3,0,8,806,1,2,27316,2,1,2
9,6,0,4,400,,,27317,2,1,2
9,3,3,7,705,1,2,27318,2,1,2
9,6,0,4,408,1,1,27319,3,1,3
9,2,1,4,407,1,1,27320,1,1,1
9,6,0,7,702,1,2,27321,1,1,1
9,6,8,3,305,1,2,27323,1,1,1
9,6,0,4,407,,,27325,2,1,2
9,2,4,4,407,1,2,27326,2,1,2
9,6,0,7,709,1,1,27327,3,1,3
5,6,0,5,510,,,27328,3,1,3
3,2,1,7,705,1,1,27329,1,1,1
9,6,2,6,602,1,1,27330,1,1,1
1,6,1,5,511,1,2,27331,1,1,1
9,3,1,4,406,1,2,27332,1,1,1
1,6,1,5,510,1,2,27333,3,1,3
5,6,0,7,710,1,2,27334,2,1,2
9,6,0,4,408,,,27335,3,1,3
1,6,0,4,406,1,2,27337,1,1,1
1,2,0,4,408,1,1,27338,1,1,1
1,2,4,6,602,1,2,27339,2,1,2
1,2,5,5,511,1,1,27340,1,1,1
9,6,0,5,510,,,27341,3,1,3
9,6,3,5,511,1,1,27342,1,1,1
9,3,3,5,511,1,1,27343,2,1,2
9,6,0,5,510,,,27344,2,1,2
9,6,0,7,700,1,2,27347,1,1,1
1,2,2,4,406,1,2,27348,1,1,1
9,2,2,7,705,1,1,27349,1,1,1
9,6,0,4,406,,,27350,3,1,3
9,6,0,4,409,1,1,27351,1,1,1
1,5,1,5,511,1,1,27352,1,1,1
1,6,0,4,407,,,27353,2,1,2
9,2,2,5,511,1,2,27354,2,1,2
9,5,2,4,409,1,1,27355,1,1,1
9,6,2,7,710,1,1,27356,1,1,1
9,2,3,1,100,1,2,27357,1,1,1
9,1,3,5,511,1,1,27358,2,1,2
5,6,1,7,712,1,1,27359,1,1,1
9,6,0,7,711,1,2,27360,1,1,1
9,6,0,5,510,,,27361,3,1,3
9,3,1,4,409,1,1,27364,1,1,1
9,3,0,6,602,1,2,27365,2,1,2
9,6,1,6,602,1,1,27366,2,1,2
9,6,0,5,510,1,1,27367,2,1,2
5,2,5,4,407,1,2,27368,2,1,2
9,5,2,4,407,1,2,27369,1,1,1
9,2,3,5,511,1,2,27370,4,1,4
9,3,1,8,801,1,2,27371,3,1,3
9,2,5,4,409,1,1,27372,1,1,1
9,6,0,3,305,,,27373,5,1,5
9,5,2,4,408,1,1,27374,1,1,1
9,3,1,5,510,1,2,27375,2,1,2
9,6,0,4,409,,,27376,4,1,4
9,3,2,5,511,1,2,27377,2,1,2
1,6,0,6,604,1,2,27378,1,1,1
1,6,4,5,511,1,2,27379,1,1,1
9,2,2,7,705,1,1,27380,1,1,1
1,2,1,6,604,1,2,27381,1,1,1
9,6,1,5,511,1,2,27382,1,1,1
9,6,0,4,407,1,1,27383,2,1,2
9,2,2,6,604,1,2,27384,2,1,2
9,2,1,5,511,1,1,27385,1,1,1
5,2,2,5,512,1,2,27386,1,1,1
1,2,4,4,409,1,2,27388,2,1,2
5,3,2,7,710,1,1,27389,1,1,1
9,6,0,4,409,,,27390,2,1,2
9,6,0,7,705,1,1,27391,1,1,1
9,6,0,4,406,,,27392,4,1,4
9,2,1,5,511,1,2,27393,2,1,2
9,6,0,6,602,1,1,27394,2,1,2
9,6,6,3,305,1,1,27395,1,1,1
9,3,2,7,711,1,2,27396,2,1,2
9,6,0,6,602,3,2,27397,3,1,3
9,6,0,7,705,1,1,27398,1,1,1
9,2,1,5,513,1,1,27399,1,1,1
9,3,3,4,408,1,1,27400,1,1,1
9,4,2,5,512,1,2,27401,1,1,1
9,3,5,6,602,1,2,27402,2,1,2
9,3,2,3,305,1,2,27403,2,1,2
9,2,1,4,406,1,1,27404,1,1,1
9,2,3,5,511,1,2,27405,2,1,2
9,6,0,7,705,1,1,27406,2,1,2
9,5,1,3,305,1,2,27407,5,1,5
9,5,3,5,512,1,2,27408,1,1,1
9,6,0,4,407,1,1,27409,2,1,2
9,6,3,4,409,1,2,27410,2,1,2
9,3,0,5,511,1,1,27411,1,1,1
9,2,3,3,304,1,2,27412,2,1,2
9,1,6,3,305,1,2,27413,1,1,1
9,3,2,4,407,1,1,27414,1,1,1
9,5,4,4,408,1,2,27415,5,1,5
9,2,2,6,602,1,2,27416,2,1,2
1,2,5,4,409,1,1,27417,4,1,4
9,6,0,5,510,,,27418,3,1,3
9,5,0,5,510,1,1,27419,1,1,1
9,6,0,4,407,,,27420,4,1,4
9,2,2,3,305,1,1,27421,1,1,1
9,6,0,4,408,,,27422,2,1,2
1,2,4,3,304,1,2,27423,2,1,2
1,2,2,5,511,1,2,27424,1,1,1
9,3,2,3,305,1,1,27425,1,1,1
1,5,7,5,511,1,2,27426,1,1,1
9,2,3,6,601,1,2,27427,2,1,2
5,2,2,4,406,1,1,27428,1,1,1
1,2,2,5,512,1,1,27429,1,1,1
9,6,1,7,705,1,1,27430,2,1,2
9,6,1,7,705,1,1,27431,3,1,3
9,3,1,3,305,1,2,27432,2,1,2
9,2,2,6,602,1,2,27433,2,1,2
9,2,3,6,602,1,1,27434,1,1,1
9,2,2,5,511,1,2,27435,1,1,1
9,3,2,5,512,1,2,27436,1,1,1
9,6,2,3,305,1,2,27437,1,1,1
5,6,0,8,801,1,2,27438,1,1,1
9,6,0,3,305,1,1,27439,2,1,2
9,6,0,5,513,1,1,27440,5,1,5
9,5,2,3,305,1,2,27441,1,1,1
9,6,0,4,406,,,27442,4,1,4
9,3,0,7,705,1,1,27443,1,1,1
1,3,2,4,408,1,1,27444,1,1,1
9,5,2,6,602,1,2,27445,1,1,1
5,2,1,5,511,1,2,27446,1,1,1
9,3,3,7,705,1,2,27447,2,1,2
9,6,0,7,705,1,2,27448,1,1,1
9,2,5,4,408,1,1,27449,1,1,1
9,6,3,1,100,1,2,27450,1,1,1
9,6,0,4,409,1,2,27451,1,1,1
9,6,0,5,511,1,2,27452,1,1,1
9,2,3,5,511,1,2,27453,2,1,2
9,2,1,5,511,1,2,27454,2,1,2
9,6,0,7,706,1,1,27455,3,1,3
9,6,2,7,705,1,1,27456,1,1,1
9,2,1,7,705,1,1,27457,1,1,1
9,6,0,3,303,1,1,27458,1,1,1
9,3,1,5,511,1,1,27459,2,1,2
9,6,0,7,705,1,1,27460,3,1,3
9,2,2,4,409,1,2,27461,2,1,2
1,2,2,7,705,1,2,27462,1,1,1
9,6,0,4,409,1,2,27463,3,1,3
9,2,4,5,511,1,1,27464,1,1,1
5,2,2,7,705,1,1,27466,2,1,2
9,6,1,4,406,,,27467,3,1,3
9,2,3,4,407,1,2,27468,2,1,2
9,6,0,6,603,1,1,27469,2,1,2
5,2,1,6,601,1,2,27470,1,1,1
1,2,2,7,705,1,2,27472,2,1,2
5,6,2,4,407,1,2,27474,7,1,7
9,5,1,8,802,1,2,27475,1,1,1
9,6,1,5,511,1,2,27476,4,1,4
9,6,1,5,511,1,2,27477,1,1,1
9,3,2,6,601,1,2,27478,2,1,2
1,5,2,7,700,1,2,27479,3,1,3
1,6,1,6,604,1,1,27480,4,1,4
9,2,2,5,511,1,1,27481,1,1,1
9,6,2,7,705,1,1,27482,4,1,4
9,5,7,3,305,1,2,27483,1,1,1
9,6,0,7,701,,,27484,5,1,5
1,2,3,5,511,1,1,27485,1,1,1
9,6,4,5,511,1,2,27486,3,1,3
9,2,3,4,406,1,1,27487,1,1,1
9,1,0,5,511,1,1,27488,1,1,1
9,2,1,5,511,1,2,27489,2,1,2
9,2,3,6,602,1,2,27490,1,1,1
9,3,2,6,602,1,1,27491,1,1,1
9,2,1,6,602,1,2,27492,4,1,4
1,2,2,5,511,1,1,27493,1,1,1
9,3,2,5,511,1,2,27494,1,1,1
5,2,5,1,100,1,2,27495,1,1,1
5,2,4,7,705,1,2,27496,1,1,1
9,5,2,3,305,1,1,27497,3,1,3
9,6,0,4,407,,,27498,3,1,3
9,5,3,4,409,1,1,27499,1,1,1
9,6,0,4,406,,,27500,2,1,2
9,6,5,4,406,1,2,27501,1,1,1
9,3,2,7,705,1,2,27502,2,1,2
9,6,0,8,801,1,1,27503,3,1,3
9,5,9,4,407,1,2,27504,4,1,4
9,6,0,7,703,2,1,27505,5,1,5
1,6,0,5,510,1,2,27506,4,1,4
1,5,6,5,512,1,2,27507,1,1,1
9,6,0,7,705,1,1,27508,2,1,2
1,2,5,5,513,1,2,27509,2,1,2
9,3,0,7,705,1,2,27510,2,1,2
9,2,2,5,511,1,1,27511,1,1,1
9,5,1,6,602,1,2,27512,5,1,5
9,2,3,4,408,1,2,27513,2,1,2
5,2,7,7,705,1,1,27514,1,1,1
1,2,0,4,408,1,1,27515,1,1,1
9,3,4,4,407,1,1,27516,1,1,1
9,6,1,5,511,1,1,27517,2,1,2
1,2,2,6,601,1,2,27518,1,1,1
5,5,2,7,705,1,1,27520,2,1,2
9,6,4,4,408,1,1,27521,2,1,2
9,3,3,7,705,1,1,27522,1,1,1
9,6,0,6,601,1,1,27523,2,1,2
1,1,0,6,600,1,2,27524,5,1,5
9,6,0,6,604,1,1,27525,3,1,3
5,6,3,5,511,1,2,27526,1,1,1
9,2,1,6,602,1,2,27527,1,1,1
5,2,2,4,408,1,2,27528,1,1,1
5,1,0,7,705,1,2,27529,2,1,2
1,4,2,6,605,1,1,27530,2,1,2
9,3,1,8,801,1,2,27531,2,1,2
9,6,0,5,511,1,1,27533,3,1,3
9,2,2,4,409,1,2,27534,2,1,2
1,6,1,6,601,1,2,27535,2,1,2
9,2,1,8,801,1,1,27536,1,1,1
9,2,3,5,511,1,1,27537,1,1,1
1,2,2,5,512,1,1,27538,1,1,1
1,5,2,6,604,1,2,27539,1,1,1
9,6,0,4,407,,,27540,3,1,3
5,1,0,7,705,1,2,27541,1,1,1
9,3,2,3,305,1,1,27542,1,1,1
1,6,0,4,409,,,27543,2,1,2
5,5,4,3,304,1,1,27544,1,1,1
9,2,4,3,305,1,2,27546,1,1,1
9,6,0,7,705,1,2,27548,2,1,2
9,6,0,5,511,,,27550,3,1,3
9,2,0,4,408,1,1,27551,1,1,1
9,2,1,7,705,1,1,27552,1,1,1
9,2,1,4,406,1,2,27553,2,1,2
1,2,2,5,512,1,2,27555,2,1,2
5,6,0,5,511,1,1,27556,2,1,2
5,2,2,5,511,1,2,27557,2,1,2
9,6,0,4,409,,,27558,3,1,3
9,6,2,4,407,1,2,27560,3,1,3
9,5,2,6,601,1,2,27561,1,1,1
9,6,2,5,511,1,1,27562,1,1,1
1,2,2,7,705,1,2,27563,7,1,7
9,3,3,3,303,1,2,27564,2,1,2
9,2,1,7,705,1,1,27565,1,1,1
9,5,3,4,408,1,1,27566,3,1,3
9,5,4,7,705,1,1,27567,1,1,1
9,2,2,5,511,1,1,27568,1,1,1
3,6,0,4,406,1,1,27569,1,1,1
9,2,3,3,305,1,2,27570,2,1,2
1,3,3,5,512,1,2,27571,2,1,2
9,3,2,6,603,1,2,27572,2,1,2
5,2,1,6,603,1,2,27573,2,1,2
9,6,0,7,705,1,2,27574,2,1,2
9,5,1,5,511,1,2,27575,1,1,1
9,6,0,7,705,1,1,27576,2,1,2
9,2,2,7,702,1,2,27577,2,1,2
5,2,1,7,705,1,1,27578,1,1,1
5,1,1,7,705,1,1,27579,3,1,3
9,2,0,4,400,1,1,27580,2,1,2
9,6,1,3,305,1,1,27581,1,1,1
5,6,0,4,406,,,27582,2,1,2
9,6,0,4,407,1,1,27583,1,1,1
9,3,2,6,602,1,1,27584,1,1,1
5,2,4,7,705,1,1,27585,1,1,1
5,6,1,5,510,1,1,27586,3,1,3
1,6,0,5,510,1,1,27587,3,1,3
9,2,1,5,511,1,2,27588,2,1,2
9,3,4,3,305,1,2,27589,2,1,2
1,5,4,8,802,1,1,27590,1,1,1
9,4,0,7,705,1,2,27591,1,1,1
9,2,1,5,511,1,2,27592,2,1,2
9,2,1,6,601,1,2,27593,2,1,2
9,6,0,5,510,1,2,27595,3,1,3
1,6,1,4,408,1,2,27596,3,1,3
9,2,1,7,703,1,1,27597,1,1,1
1,6,0,4,400,,,27598,5,1,5
9,6,1,7,703,1,2,27599,3,1,3
9,5,2,6,602,1,2,27601,1,1,1
9,2,2,7,705,1,2,27602,2,1,2
1,6,0,4,407,,,27603,2,1,2
9,2,1,5,511,1,1,27604,1,1,1
9,6,0,6,602,1,1,27605,3,1,3
9,6,1,7,705,1,2,27606,1,1,1
9,3,5,3,305,1,2,27607,2,1,2
9,5,1,7,706,1,2,27608,2,1,2
5,1,5,5,511,1,1,27609,1,1,1
9,6,1,7,705,1,2,27610,3,1,3
9,2,3,5,511,1,2,27611,2,1,2
9,3,2,5,511,1,1,27612,1,1,1
1,6,1,1,100,1,2,27613,1,1,1
9,2,2,8,801,1,1,27614,1,1,1
5,3,3,4,406,1,2,27615,1,1,1
1,6,2,4,409,1,2,27616,1,1,1
5,2,1,5,511,1,2,27617,1,1,1
9,2,2,5,511,1,2,27618,2,1,2
1,6,0,3,303,1,1,27619,3,1,3
9,3,1,7,705,1,1,27620,1,1,1
1,6,1,6,604,1,2,27621,1,1,1
1,2,1,6,603,1,1,27622,1,1,1
9,6,0,6,602,1,1,27623,1,1,1
5,6,0,5,510,1,1,27624,1,1,1
5,3,4,8,801,1,1,27625,1,1,1
9,6,0,7,704,1,2,27627,3,1,3
5,6,1,4,400,,,27628,3,1,3
9,6,2,6,602,1,2,27629,1,1,1
9,4,2,3,301,1,2,27630,1,1,1
9,3,3,4,407,1,1,27631,1,1,1
9,6,0,6,602,1,2,27632,3,1,3
9,3,3,3,305,1,1,27633,1,1,1
1,2,1,6,603,1,1,27634,2,1,2
9,6,0,6,601,1,1,27635,5,1,5
1,2,0,4,409,1,2,27636,2,1,2
5,2,1,6,601,1,2,27637,2,1,2
1,5,2,6,604,1,2,27638,1,1,1
5,6,0,3,304,,,27639,4,1,4
9,6,0,5,511,1,1,27641,3,1,3
9,6,0,7,705,1,2,27642,4,1,4
9,2,3,5,513,1,2,27643,2,1,2
9,2,1,6,602,1,2,27644,1,1,1
9,6,0,5,511,1,1,27645,3,1,3
1,2,3,3,305,1,2,27646,2,1,2
5,6,0,3,303,1,1,27647,2,1,2
9,3,2,7,705,1,2,27648,2,1,2
1,6,1,5,511,1,1,27649,3,1,3
9,3,2,6,602,1,2,27651,2,1,2
9,5,4,5,513,1,1,27652,1,1,1
9,3,1,5,510,1,1,27653,3,1,3
5,6,1,4,406,1,2,27654,2,1,2
9,6,0,5,510,,,27655,2,1,2
5,5,3,7,704,1,1,27657,4,1,4
9,6,0,5,513,1,1,27658,3,1,3
9,6,2,6,602,1,1,27660,1,1,1
9,5,3,3,305,1,2,27661,2,1,2
5,6,1,6,601,1,2,27662,2,1,2
9,6,4,5,511,1,1,27663,1,1,1
1,1,0,5,511,1,2,27664,4,1,4
9,6,1,5,513,1,2,27665,2,1,2
9,5,4,3,305,1,2,27666,1,1,1
9,5,2,6,603,1,2,27667,1,1,1
5,2,1,3,302,1,1,27668,2,1,2
9,6,0,5,511,1,1,27670,3,1,3
5,3,1,4,408,1,2,27671,1,1,1
1,6,0,4,407,,,27672,6,1,6
9,6,0,5,511,1,1,27673,3,1,3
9,3,2,6,602,1,2,27674,2,1,2
9,6,1,6,604,1,2,27675,1,1,1
5,6,2,4,409,1,2,27676,1,1,1
9,6,1,6,603,1,2,27677,1,1,1
9,6,0,5,511,1,2,27678,2,1,2
5,6,0,6,602,1,1,27679,4,1,4
5,6,0,4,408,,,27680,2,1,2
9,6,0,5,511,1,1,27681,2,1,2
9,6,0,5,510,1,2,27682,5,1,5
5,6,3,7,705,1,1,27683,1,1,1
9,2,1,6,604,1,2,27684,2,1,2
9,2,2,1,100,1,2,27685,2,1,2
5,6,0,4,406,,,27686,3,1,3
1,2,4,5,511,1,2,27687,2,1,2
5,5,6,1,100,1,1,27688,1,1,1
5,6,1,7,713,1,2,27689,2,1,2
9,2,0,3,304,1,1,27690,2,1,2
9,5,0,6,603,1,1,27691,1,1,1
5,2,5,3,305,1,1,27692,1,1,1
9,6,0,7,705,1,1,27693,1,1,1
9,6,0,5,511,1,2,27694,2,1,2
5,6,0,3,301,,,27695,3,1,3
9,2,2,3,305,1,2,27697,2,1,2
5,6,0,6,601,1,1,27698,1,1,1
9,6,2,5,511,1,2,27699,1,1,1
9,5,2,5,511,1,1,27700,3,1,3
5,6,0,5,511,1,1,27701,4,1,4
5,6,0,7,701,,,27702,3,1,3
9,2,3,5,511,1,1,27703,1,1,1
9,6,0,5,511,1,2,27704,1,1,1
5,6,0,4,408,,,27705,4,1,4
1,2,0,5,511,1,1,27706,3,1,3
9,4,3,5,511,1,2,27707,1,1,1
9,4,2,5,511,1,1,27708,1,1,1
9,6,0,7,703,1,1,27709,4,1,4
1,2,2,5,510,1,1,27710,2,1,2
5,6,0,7,708,1,2,27711,2,1,2
9,6,0,7,703,1,1,27712,1,1,1
5,2,1,8,801,1,2,27713,1,1,1
9,3,3,3,305,1,1,27714,1,1,1
9,6,0,7,705,1,2,27715,4,1,4
9,6,3,1,100,1,1,27716,1,1,1
9,6,0,3,302,1,1,27717,1,1,1
5,2,2,6,611,1,2,27718,1,1,1
9,2,2,5,511,1,2,27719,2,1,2
1,6,1,4,407,1,2,27720,2,1,2
9,5,2,6,602,1,2,27721,3,1,3
9,6,0,5,511,1,2,27722,3,1,3
1,3,2,4,409,1,2,27723,2,1,2
5,2,3,4,407,1,1,27724,1,1,1
9,6,1,6,602,1,2,27725,2,1,2
9,6,0,5,511,1,1,27726,3,1,3
9,6,0,4,408,,,27727,4,1,4
5,5,2,6,601,1,2,27728,1,1,1
9,3,2,5,511,1,2,27729,2,1,2
9,6,1,5,511,1,2,27730,1,1,1
1,2,1,5,511,1,2,27731,2,1,2
9,2,5,3,303,1,1,27732,1,1,1
9,2,3,6,603,1,2,27733,2,1,2
9,3,3,5,511,1,2,27734,2,1,2
9,2,1,3,304,1,1,27735,2,1,2
9,6,0,5,511,,,27736,5,1,5
9,6,0,5,511,,,27737,2,1,2
1,4,5,3,305,1,2,27738,1,1,1
9,6,0,4,408,,,27739,4,1,4
9,3,3,4,408,1,2,27740,1,1,1
5,6,0,7,707,1,2,27741,3,1,3
5,6,4,7,705,1,1,27743,1,1,1
1,3,2,6,601,1,1,27744,2,1,2
9,2,0,3,305,1,1,27745,1,1,1
9,6,0,4,408,,,27746,3,1,3
9,6,2,8,801,1,2,27747,1,1,1
9,5,2,6,604,1,2,27748,1,1,1
5,5,3,8,801,1,2,27749,1,1,1
5,6,0,5,511,,,27750,3,1,3
9,2,2,4,406,1,1,27751,2,1,2
9,6,1,4,407,1,1,27752,2,1,2
5,2,3,7,705,1,2,27753,2,1,2
9,6,0,6,601,1,2,27754,2,1,2
5,6,0,7,705,1,1,27755,2,1,2
1,3,0,6,604,1,2,27756,3,1,3
9,1,1,3,305,1,2,27757,1,1,1
9,3,2,3,303,1,2,27758,2,1,2
9,2,1,5,511,1,2,27759,2,1,2
5,3,1,8,802,1,1,27760,1,1,1
1,2,2,4,407,1,2,27761,1,1,1
9,6,1,6,602,1,2,27762,2,1,2
1,6,0,4,409,1,1,27763,2,1,2
5,2,2,7,705,1,1,27764,2,1,2
9,3,3,6,604,1,1,27765,1,1,1
9,5,3,3,301,1,1,27766,1,1,1
5,6,1,5,511,1,1,27767,5,1,5
9,5,1,7,705,1,2,27768,2,1,2
9,3,2,5,511,1,2,27769,2,1,2
9,6,1,6,602,1,2,27770,1,1,1
1,2,2,1,100,1,2,27771,2,1,2
5,2,1,6,602,1,1,27772,1,1,1
5,6,0,7,705,1,1,27773,1,1,1
5,6,0,5,511,1,1,27774,1,1,1
1,6,0,4,409,1,1,27775,2,1,2
9,3,0,4,407,1,1,27776,1,1,1
5,6,0,6,602,1,2,27777,2,1,2
9,2,1,6,601,1,2,27778,2,1,2
9,6,2,3,305,1,1,27779,1,1,1
9,6,1,5,511,1,1,27781,1,1,1
9,5,3,3,305,1,1,27782,1,1,1
5,3,1,8,802,1,2,27783,2,1,2
1,6,5,3,302,1,2,27784,1,1,1
9,6,0,6,602,1,1,27785,1,1,1
9,2,2,4,409,1,1,27786,2,1,2
9,6,0,6,602,1,1,27787,1,1,1
9,6,2,5,511,1,2,27788,1,1,1
9,6,0,7,703,1,1,27789,6,1,6
1,6,1,5,511,1,2,27790,3,1,3
1,6,0,4,407,,,27791,2,1,2
5,6,0,5,511,1,1,27792,1,1,1
9,6,0,7,705,1,2,27793,1,1,1
9,5,0,5,511,1,1,27795,1,1,1
1,5,1,4,409,1,2,27796,6,1,6
9,2,1,5,511,1,1,27797,1,1,1
5,5,6,4,408,1,1,27798,1,1,1
9,2,1,4,406,,,27799,3,1,3
5,6,0,5,511,1,1,27800,1,1,1
1,2,4,3,304,1,1,27801,1,1,1
9,6,0,5,512,1,2,27802,6,1,6
1,6,0,6,601,1,1,27804,1,1,1
9,3,2,6,603,1,1,27805,2,1,2
9,6,1,6,602,1,2,27806,1,1,1
1,5,2,3,305,1,1,27807,1,1,1
9,5,1,5,511,1,1,27808,1,1,1
9,6,0,8,806,1,2,27809,1,1,1
1,2,1,5,511,1,1,27810,1,1,1
1,2,0,4,409,1,2,27811,1,1,1
9,2,1,7,704,1,1,27812,1,1,1
9,6,0,4,409,1,2,27813,1,1,1
9,2,1,5,511,1,2,27814,1,1,1
9,3,1,8,802,1,1,27815,1,1,1
1,2,2,5,511,1,1,27816,4,1,4
1,6,0,6,604,1,1,27817,1,1,1
9,5,4,3,303,1,2,27818,1,1,1
9,2,2,4,406,1,1,27819,1,1,1
9,3,2,6,606,1,1,27820,1,1,1
9,6,6,3,303,1,2,27821,1,1,1
9,6,0,8,800,1,2,27822,1,1,1
1,2,4,6,604,1,1,27823,1,1,1
5,6,2,5,511,1,1,27824,1,1,1
9,1,1,4,400,1,1,27825,1,1,1
9,3,1,6,600,1,2,27829,2,1,2
9,6,0,8,806,1,1,27830,1,1,1
9,6,0,4,408,,,27831,3,1,3
1,6,0,6,602,1,1,27832,1,1,1
9,5,4,8,802,1,1,27833,1,1,1
9,2,3,4,407,1,1,27834,1,1,1
9,6,0,4,408,,,27835,3,1,3
9,6,0,5,511,1,1,27836,2,1,2
1,5,0,4,406,1,1,27838,5,1,5
9,5,2,4,409,1,2,27839,1,1,1
5,6,0,5,511,1,2,27840,1,1,1
9,3,2,6,602,1,2,27841,2,1,2
9,3,2,4,406,1,2,27842,2,1,2
9,5,4,7,705,1,1,27843,1,1,1
9,6,0,7,702,1,1,27844,3,1,3
9,6,0,7,703,1,1,27845,4,1,4
5,6,0,7,704,1,2,27846,1,1,1
5,5,3,3,305,1,1,27847,1,1,1
9,3,2,3,304,1,2,27848,2,1,2
9,6,0,6,601,1,2,27849,2,1,2
9,3,3,8,802,1,2,27850,1,1,1
9,3,1,6,602,1,2,27851,2,1,2
5,6,2,3,305,1,2,27853,1,1,1
9,6,0,4,407,,,27854,4,1,4
9,2,1,5,511,1,2,27855,2,1,2
5,6,0,5,511,1,1,27856,1,1,1
9,2,1,4,406,1,1,27857,1,1,1
9,3,2,5,511,1,2,27858,2,1,2
9,6,1,5,511,1,1,27859,2,1,2
9,6,0,4,406,,,27860,2,1,2
9,6,0,6,601,1,2,27861,3,1,3
9,3,1,8,802,1,1,27862,1,1,1
9,3,1,5,511,1,2,27863,1,1,1
9,3,2,4,408,1,1,27864,1,1,1
9,2,2,3,303,1,2,27865,2,1,2
9,6,0,7,705,1,2,27866,3,1,3
1,5,2,5,511,1,2,27867,5,1,5
9,5,3,3,305,1,2,27868,2,1,2
1,5,1,5,511,1,2,27869,2,1,2
9,3,3,6,602,1,2,27870,2,1,2
9,6,0,4,407,1,1,27871,1,1,1
9,6,1,5,511,1,1,27872,4,1,4
3,6,1,5,511,1,2,27873,2,1,2
9,2,2,5,511,1,2,27874,2,1,2
9,3,1,7,706,1,2,27875,2,1,2
9,5,7,4,406,1,1,27876,1,1,1
9,6,0,5,513,1,2,27877,1,1,1
9,3,3,5,511,1,1,27878,1,1,1
9,6,0,5,511,1,1,27879,2,1,2
9,6,0,5,511,2,2,27880,1,1,1
9,3,2,3,302,1,2,27881,2,1,2
1,6,0,6,602,1,1,27882,2,1,2
9,4,1,3,305,1,2,27884,1,1,1
9,2,0,7,710,1,1,27885,2,1,2
9,6,0,7,701,1,1,27886,1,1,1
9,2,3,4,408,1,1,27887,1,1,1
9,6,0,7,701,1,2,27888,3,1,3
9,6,0,8,807,1,1,27889,1,1,1
9,5,3,3,305,1,2,27890,1,1,1
9,6,0,5,511,1,1,27892,2,1,2
9,5,3,5,511,1,1,27893,1,1,1
9,6,0,7,705,2,1,27894,1,1,1
9,2,0,6,602,1,2,27895,2,1,2
9,6,0,4,409,,,27896,4,1,4
5,5,1,7,705,1,2,27897,1,1,1
1,6,1,6,602,1,1,27898,1,1,1
9,6,0,8,801,1,2,27899,1,1,1
9,6,0,6,602,1,2,27900,1,1,1
9,6,1,6,602,1,1,27901,1,1,1
9,6,0,4,406,,,27902,4,1,4
1,6,0,5,510,1,1,27903,7,1,7
9,5,2,6,602,1,1,27904,1,1,1
9,6,2,7,710,1,1,27905,1,1,1
9,2,1,7,710,1,1,27906,2,1,2
9,4,2,3,305,1,2,27907,5,1,5
9,2,1,5,511,1,2,27908,2,1,2
5,6,0,8,805,1,2,27909,2,1,2
1,2,3,3,305,1,2,27910,1,1,1
9,1,3,5,511,1,1,27911,2,1,2
9,2,2,3,305,1,1,27912,1,1,1
1,6,1,4,409,1,2,27914,4,1,4
1,3,0,5,511,1,2,27916,2,1,2
1,6,3,3,305,1,2,27917,2,1,2
1,2,3,3,303,1,1,27918,2,1,2
1,5,4,3,305,1,2,27919,5,1,5
9,2,4,1,100,1,2,27920,2,1,2
5,6,1,5,511,1,2,27921,2,1,2
1,6,0,4,406,1,1,27922,3,1,3
1,2,2,3,305,1,2,27923,2,1,2
9,3,2,7,705,1,1,27924,1,1,1
1,5,1,6,604,1,1,27925,1,1,1
1,2,2,3,304,1,1,27926,1,1,1
1,6,0,5,511,,,27927,3,1,3
1,6,0,5,511,1,1,27928,1,1,1
